"Category","File","GroupType","GroupName","Line"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"41"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"43"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"46"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"47"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"49"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"50"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"51"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"52"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"54"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"55"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"56"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"57"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","SGroup",,"42"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","EGroup","eg_mon_innerwalls","94"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","EGroup","eg_mon_outerwalls","93"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\gdm_chp4_kazan.scar","EGroup","eg_mon_woodcutters","92"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SGroup",,"196"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SGroup",,"197"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SGroup",,"198"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"105"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"107"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"108"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"118"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"119"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"120"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"121"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"122"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"123"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"124"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"127"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"129"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"104"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"130"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"131"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"132"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"133"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"134"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"135"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"136"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"297"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"922"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"128"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"103"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"85"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"100"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"102"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"84"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"86"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"90"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"91"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"87"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"94"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"95"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"96"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"98"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"99"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","SGroup",,"92"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_east_outpost","79"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_krasny","76"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_outposts","72"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_player_built_landmark","70"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_player_landmarks","69"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_roslavl","73"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_smolensk","77"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_smolensk_towers","212"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_vyazma","75"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_west_outpost","78"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","eg_yelnya","74"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\gdm_chp4_smolensk.scar","EGroup","sg_player_structures","68"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\sal_chp1_rebellion.scar","SGroup",,"46"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"454"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"462"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"461"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"460"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"455"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"453"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"463"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"448"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"447"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"446"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"442"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"433"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"432"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_defeat.scar","SGroup",,"452"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","SGroup",,"141"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_horsemen.scar","SGroup",,"147"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","SGroup",,"73"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","SGroup",,"104"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SGroup",,"282"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SGroup",,"286"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SGroup",,"197"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SGroup",,"224"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"126"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"258"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"257"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"256"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"250"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"249"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"248"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"247"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"242"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"241"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"240"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"237"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"142"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"123"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"120"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"114"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"67"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"93"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"97"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"99"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"103"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"98"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"105"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"106"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"111"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"112"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"113"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SGroup",,"104"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"332"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"315"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"316"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"317"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"318"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"319"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"330"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"322"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"323"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"325"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"326"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"328"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"314"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"320"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"312"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"303"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"308"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"88"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"212"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"298"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"299"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"300"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"211"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"302"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"304"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"305"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"306"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"307"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"301"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\sal_chp1_valesdun.scar","SGroup",,"310"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"74"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"89"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"90"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"91"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"128"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_capture.scar","SGroup",,"129"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SGroup",,"419"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SGroup",,"520"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SGroup",,"511"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SGroup",,"411"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","EGroup","eg_archeryranges","507"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","EGroup","eg_barracks","334"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","EGroup","eg_stables","404"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","EGroup","eg_barracks","74"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","EGroup","eg_blacksmith","120"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"521"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"519"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"517"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"516"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"515"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"514"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"272"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"271"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"270"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"216"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\sal_chp2_dinan.scar","SGroup",,"496"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\sal_chp2_township.scar","EGroup","eg_landmark","40"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","EGroup","eg_landmark","314"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","EGroup","eg_lumber","371"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","EGroup","eg_mill","370"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","EGroup","eg_mine","140"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_scout.scar","EGroup","eg_lumber","153"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_scout.scar","EGroup","eg_mill","152"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SGroup",,"300"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","EGroup","eg_lumber","363"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","EGroup","eg_mill","327"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"83"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"86"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"84"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"82"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"81"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"79"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"78"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"77"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"76"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"75"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\sal_chp2_womanswork.scar","SGroup",,"80"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_fleet.scar","SGroup",,"83"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SGroup",,"408"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SGroup",,"248"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"137"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"144"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"143"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"142"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"140"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"145"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"136"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"129"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"134"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"133"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"132"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"131"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"130"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"147"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"135"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"148"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"382"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"152"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"431"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\sal_chp3_brokenpromise.scar","SGroup",,"418"
