"Subsystem","File","FileName","Function","Params","Line","Visibility","FileRole"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_IncreaseCapPopulation","player, pop_size","213","public","helpers"
"gameplay","gameplay/ags_team_balance.scar","ags_team_balance.scar","AGS_TeamBalance_IncreaseMaxCapPopulation","player, pop_size","217","public","helpers"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_UpdateModuleSettings","","37","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_PrepareStart","","44","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_OnGameOver","","50","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_OnProjectileFired","projectile","60","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_OnProjectileLanded","projectile","72","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_OnExpectedLanding","context, data","88","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","AGS_TreeBombardment_DestroyTreeGroup","projectile_target","103","public","core"
"gameplay","gameplay/ags_tree_bombardment.scar","ags_tree_bombardment.scar","_AGS_DestroyAnyTree","gid, idx, eid","111","local","core"
"gameplay","gameplay/ags_unit_rates.scar","ags_unit_rates.scar","AGS_UnitRates_UpdateModuleSettings","","19","public","core"
"gameplay","gameplay/ags_unit_rates.scar","ags_unit_rates.scar","AGS_UnitRates_PresetFinalize","","26","public","core"
"gameplay","gameplay/ags_unit_rates.scar","ags_unit_rates.scar","AGS_UnitRates_ApplyBonus","bps","36","public","core"
"gameplay","gameplay/ags_unit_rates.scar","ags_unit_rates.scar","AGS_UnitRates_ApplyModifier","player_id, modifier_ebp, modifier_type, modifier_value","47","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_UpdateModuleSettings","","59","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_PresetFinalize","","66","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_PlayerHasAnyUpgrade","player_id, upgrades","80","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_SetUpgradeAvailabilitySafe","player_id, upg_name, lock_type, context","93","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_SyncSpecialUpgradeAvailability","player","111","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_SetBuildCount","player, new_count","142","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_ReconcileSpecialProgress","player","163","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_UpgradeComplete","context","183","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_SetupObjective","","198","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_UpdateTimer","","261","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_ConstructionComplete","context","279","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_AutoAge_SetMaxAge","","356","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_Auto_Age","","393","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_Auto_Age_1","","404","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_Auto_Age_2","","445","public","core"
"gameplay","gameplay/cba_auto_age.scar","cba_auto_age.scar","CBA_Auto_Age_3","","482","public","core"
"gameplay","gameplay/cba_economy.scar","cba_economy.scar","CBA_Economy_ParseOptions","","31","public","core"
"gameplay","gameplay/cba_economy.scar","cba_economy.scar","CBA_Economy_SetStartingResources","mode_key","71","public","core"
"gameplay","gameplay/cba_economy.scar","cba_economy.scar","CBA_Economy_RemoveGaia","","90","public","core"
"gameplay","gameplay/cba_economy.scar","cba_economy.scar","CBA_Economy_SetFOW","","102","public","core"
"gameplay","gameplay/cba_hre_balance.scar","cba_hre_balance.scar","CBA_HREBalance_UpdateModuleSettings","","20","public","core"
"gameplay","gameplay/cba_hre_balance.scar","cba_hre_balance.scar","CBA_HREBalance_PresetFinalize","","28","public","core"
"gameplay","gameplay/cba_hre_balance.scar","cba_hre_balance.scar","CBA_HREBalance_ApplyPenalty","squad_blueprints","44","public","core"
"gameplay","gameplay/cba_hre_balance.scar","cba_hre_balance.scar","CBA_HREBalance_ApplyModifier","player_id, squad_bp, modifier_value","67","public","core"
"gameplay","gameplay/cba_options.scar","cba_options.scar","DebugLog","area, msg, opt_data","15","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_ShouldLogSiegeStandard","","20","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_ShouldLogSiegeVerbose","","24","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_ShouldLogSiegeStateChange","player, key, state","34","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_UpdateModuleSettings","","45","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_PresetFinalize","","53","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","_BuildBlueprintReverseMap","","136","private","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerProdLimit","player","165","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetWorkshopLimit","","170","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerWorkshopLimit","player","177","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerSiegeLimit","player","182","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerRamLimit","player","187","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerSiegeTowerLimit","player","192","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetPlayerOutpostLimit","player","197","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_WorkshopLimit_ApplyThreshold","player","203","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_SetupObjective","","237","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_ConstructionStart","context","338","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_ConstructionCancelled","context","460","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_OnEntityKilled","context","573","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_Cancel_1","gid, index, iid","736","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_Cancel_2","gid, index, iid","756","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_Cancel_3","gid, index, iid","776","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_AddScuttle_ConstructionComplete","context","797","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_DarkAge_Unlocks","","816","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_VillagerSpawner","","831","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Option_KeepModifier","","861","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_OutpostRestrictions","","894","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ApplyAllThresholds","player","912","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ConstructionStart","context","931","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ScheduleDeferredRecheck","player, reason","1055","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_RunDeferredRecheck","","1068","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ConstructionCancelled","context","1140","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ConstructionComplete","context","1200","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_EntityKilled","context","1260","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_RecountAll","player","1349","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_Recount","player","1530","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_HasSiegeEngineers","player","1617","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_ApplyThreshold","player, opt_siege_queued","1627","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_RecountPlayer","player","1696","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_BuildingLimit_EnforceExcess","player","1765","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","_kill_excess","list, cap, label","1807","local","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_EnforcePopulationCap","player","1824","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_EnforcePostTransfer","player","1878","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_EnforcePostTransfer_Recount","player","1906","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_EnforcePostTransfer_Enforce","player","1915","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_EnforcePostTransfer_UI","player","1933","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RevalidateAll","player","1944","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RevalidateAllPlayers","","1960","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_Reconcile","","1971","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_FieldConstruct_Gate","player","2048","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_Disable","player_id, lock_type","2141","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamTowerOnly_Disable","player_id, lock_type","2170","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeTowerLimit_Disable","player_id, lock_type","2178","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_ApplyThreshold","player, opt_ram_queued","2196","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeTowerLimit_ApplyThreshold","player, opt_st_queued","2236","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetRamLimitMax","","2268","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetSiegeTowerLimitMax","","2272","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_ValidateEnforcement","player, context_label","2280","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_EnforceSpawnCap","player, spawned_squad","2321","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_EnforceSpawnCap","player, spawned_squad","2371","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_RollbackExcessScaffolds","player, excess_pts","2419","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsRamTowerSBP","sbp, player_civ","2453","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsRamTowerSquad","squad, player_civ","2467","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsRamTowerEBP","ebp, player_civ","2479","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsRamTowerEntity","entity, player_civ","2493","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetSiegeWeaponBPMaps","player_civ","2511","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","add_bp","key, default_pts, opt_ottoman_pts","2522","local","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsSiegeWeaponBPMatch_EBP","ebp, player_civ","2589","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_IsSiegeWeaponBPMatch_SBP","sbp, player_civ","2598","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetSiegeWeaponPointsSBP","sbp, player_civ","2612","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetSiegeWeaponPointsEBP","ebp, player_civ","2648","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetSiegeWeaponPointsEntity","entity, player_civ","2680","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetRamWeight","squad, player_civ","2715","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetRamWeightSBP","sbp, player_civ","2722","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_GetRamWeightEntity","entity, player_civ","2729","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_RollbackExcessScaffolds","player, excess_weight","2736","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_Recount","player","2771","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeTowerLimit_Recount","player","2838","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","_CBA_Options_ForEachQueueSpawnItem","player, callback","2894","local","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","_CBA_Options_GetAllQueuedCounts","player","2918","private","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_GetQueuedCount","player","2940","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeTowerLimit_GetQueuedCount","player","2955","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_RamLimit_TrimQueue","player, opt_ram_queued","2966","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeTowerLimit_TrimQueue","player, opt_st_queued","2997","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_GetQueuedPoints","player","3022","public","options"
"gameplay","gameplay/cba_options.scar","cba_options.scar","CBA_Options_SiegeLimit_TrimQueue","player, opt_siege_queued","3035","public","options"
