"Category","File","Variable","Line","Value"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","sg_preIntro02_siege_tower","806","sg_preIntro02_siege_tower = SGroup_CreateIfNotFound(""sg_preIntro02_siege_tower"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","sg_preIntro02_ram","807","sg_preIntro02_ram = SGroup_CreateIfNotFound(""sg_preIntro02_ram"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","LateSiege_PreIntro_CleanUp03","841","LateSiege_PreIntro_CleanUp03 = function()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","LateSiege_PreIntro_CleanUp04","874","LateSiege_PreIntro_CleanUp04 = function()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","LateSiege_PreIntro_CleanUp05","898","LateSiege_PreIntro_CleanUp05 = function()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","eg_preIntro05_building_cleanup","904","eg_preIntro05_building_cleanup = EGroup_CreateIfNotFound(""eg_preIntro05_building_cleanup"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","eg_preIntro05_neutral_cleanup","905","eg_preIntro05_neutral_cleanup = EGroup_CreateIfNotFound(""eg_preIntro05_neutral_cleanup"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","sg_preIntro05_unit_cleanup","908","sg_preIntro05_unit_cleanup = SGroup_CreateIfNotFound(""sg_preIntro05_unit_cleanup"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","sg_preIntro05_player_cleanup","930","sg_preIntro05_player_cleanup = SGroup_CreateIfNotFound(""sg_preIntro05_player_cleanup"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","LateSiege_PreIntro_CleanUp05_Unreveal_Map","947","LateSiege_PreIntro_CleanUp05_Unreveal_Map = function()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","eg_preIntro05_hidden_buildings","950","eg_preIntro05_hidden_buildings = EGroup_CreateIfNotFound(""eg_preIntro05_hidden_buildings"")"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_preintro.scar","LateSiege_PreIntro_CleanUp_ResetResources","973","LateSiege_PreIntro_CleanUp_ResetResources = function()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersActive","244","selectSiegeEngineersActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersCount","245","selectSiegeEngineersCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersMax","246","selectSiegeEngineersMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersTowerBuilt","247","selectSiegeEngineersTowerBuilt = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","siegeTowerBuitStartTime","248","siegeTowerBuitStartTime = -1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerActive","251","garrisonSiegeTowerActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerCount","252","garrisonSiegeTowerCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerMax","253","garrisonSiegeTowerMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerStartTime","254","garrisonSiegeTowerStartTime = -1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerActive","257","unloadSiegeTowerActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerCount","258","unloadSiegeTowerCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerMax","259","unloadSiegeTowerMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","siegeUnloadStartTime","260","siegeUnloadStartTime = -1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamActive","263","selectRamActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamCount","264","selectRamCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamMax","265","selectRamMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamCreated","266","selectRamCreated = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldActive","268","selectSpringaldActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldCount","269","selectSpringaldCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldMax","270","selectSpringaldMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelActive","272","selectMangonelActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelCount","273","selectMangonelCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelMax","274","selectMangonelMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetActive","276","selectTrebuchetActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetCount","277","selectTrebuchetCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetMax","278","selectTrebuchetMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardActive","280","selectBombardActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardCount","281","selectBombardCount = 0"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardMax","282","selectBombardMax = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","hasFoundSquad","318","hasFoundSquad = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","goalOffset","356","goalOffset = 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","hasFoundSquad","378","hasFoundSquad = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersActive","437","selectSiegeEngineersActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersCount","438","selectSiegeEngineersCount = selectSiegeEngineersCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersActive","449","selectSiegeEngineersActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","hasEngineersSelected","472","hasEngineersSelected = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersCount","477","selectSiegeEngineersCount = selectSiegeEngineersMax + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersActive","519","selectSiegeEngineersActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersCount","520","selectSiegeEngineersCount = selectSiegeEngineersCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","hasEngineersSelected","523","hasEngineersSelected = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersCount","528","selectSiegeEngineersCount = selectSiegeEngineersMax + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSiegeEngineersTowerBuilt","537","selectSiegeEngineersTowerBuilt = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","siegeTowerBuitStartTime","542","siegeTowerBuitStartTime = World_GetGameTime()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerActive","699","garrisonSiegeTowerActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerCount","700","garrisonSiegeTowerCount = garrisonSiegeTowerCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerCount","713","garrisonSiegeTowerCount = garrisonSiegeTowerMax"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerCount","719","garrisonSiegeTowerCount = garrisonSiegeTowerCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","garrisonSiegeTowerActive","721","garrisonSiegeTowerActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","closestWallIndex","811","closestWallIndex = i"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","closestWallDist","812","closestWallDist = currentWallDist"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","siegeUnloadStartTime","822","siegeUnloadStartTime = World_GetGameTime()"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerCount","848","unloadSiegeTowerCount = unloadSiegeTowerMax"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerActive","881","unloadSiegeTowerActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerCount","882","unloadSiegeTowerCount = unloadSiegeTowerCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","unloadSiegeTowerCount","894","unloadSiegeTowerCount = unloadSiegeTowerMax"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","isInCinematicArea","922","isInCinematicArea = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","hasRamSelected","935","hasRamSelected = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamCreated","948","selectRamCreated = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamActive","984","selectRamActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamCount","985","selectRamCount = selectRamCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectRamActive","993","selectRamActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldActive","1053","selectSpringaldActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldCount","1054","selectSpringaldCount = selectSpringaldCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectSpringaldActive","1062","selectSpringaldActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelActive","1120","selectMangonelActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelCount","1121","selectMangonelCount = selectMangonelCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectMangonelActive","1129","selectMangonelActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetActive","1199","selectTrebuchetActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetCount","1200","selectTrebuchetCount = selectTrebuchetCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetActive","1209","selectTrebuchetActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetCount","1210","selectTrebuchetCount = selectTrebuchetCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectTrebuchetActive","1217","selectTrebuchetActive = false"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardActive","1275","selectBombardActive = true"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardCount","1276","selectBombardCount = selectBombardCount + 1"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_latesiege\challenge_mission_latesiege_training.scar","selectBombardActive","1283","selectBombardActive = false"
